input_tokens,output_tokens,reasoning_tokens,cached_tokens,total_time,prefill_latency,token_latencies
1045,1,0,0,0.425570011138916,0.424053430557251,[0.424053430557251]
1045,1,0,0,0.41925978660583496,0.41511034965515137,[0.41511034965515137]
1540,1,0,0,0.5870625972747803,0.5867388248443604,[0.5867388248443604]
1540,1,0,0,0.6770448684692383,0.6767008304595947,[0.6767008304595947]
1540,1,0,0,0.4206669330596924,0.4198920726776123,[0.4198920726776123]
1540,1,0,0,0.626206636428833,0.6207876205444336,[0.6207876205444336]
1540,1,0,0,0.9871680736541748,0.9840145111083984,[0.9840145111083984]
1540,1,0,0,0.35835886001586914,0.3564767837524414,[0.3564767837524414]
1540,1,0,0,0.5496616363525391,0.5422763824462891,[0.5422763824462891]
1540,1,0,0,0.36980128288269043,0.3685905933380127,[0.3685905933380127]
1540,1,0,0,0.3055894374847412,0.3043646812438965,[0.3043646812438965]
1540,1,0,0,0.419417142868042,0.4129006862640381,[0.4129006862640381]
1540,1,0,0,0.7835440635681152,0.7793636322021484,[0.7793636322021484]
1540,1,0,0,0.42909789085388184,0.4280707836151123,[0.4280707836151123]
1540,1,0,0,0.31293606758117676,0.30910468101501465,[0.30910468101501465]
1540,1,0,0,0.4019129276275635,0.4009060859680176,[0.4009060859680176]
1540,1,0,0,0.45536375045776367,0.451906681060791,[0.451906681060791]
1540,1,0,0,0.6219768524169922,0.6216464042663574,[0.6216464042663574]
1540,1,0,0,0.5159721374511719,0.5124361515045166,[0.5124361515045166]
1540,1,0,0,0.5748476982116699,0.5645551681518555,[0.5645551681518555]
1540,1,0,0,0.29091763496398926,0.2880849838256836,[0.2880849838256836]
1540,1,0,0,0.9346203804016113,0.9282293319702148,[0.9282293319702148]
1540,1,0,0,0.3160104751586914,0.31526970863342285,[0.31526970863342285]
1540,1,0,0,0.5647225379943848,0.5621547698974609,[0.5621547698974609]
1540,1,0,0,0.422985315322876,0.4222581386566162,[0.4222581386566162]
1540,1,0,0,0.30733513832092285,0.30629587173461914,[0.30629587173461914]
1540,1,0,0,0.6100614070892334,0.609668493270874,[0.609668493270874]
1540,1,0,0,0.3862297534942627,0.3848097324371338,[0.3848097324371338]
1540,1,0,0,0.5714552402496338,0.571094274520874,[0.571094274520874]
1540,1,0,0,0.4233858585357666,0.4185175895690918,[0.4185175895690918]
1540,1,0,0,0.3370497226715088,0.3337230682373047,[0.3337230682373047]
1540,1,0,0,0.8822407722473145,0.8733811378479004,[0.8733811378479004]
1540,1,0,0,0.5755860805511475,0.571810245513916,[0.571810245513916]
1540,1,0,0,0.5062861442565918,0.5059719085693359,[0.5059719085693359]
1540,1,0,0,0.5087776184082031,0.5084724426269531,[0.5084724426269531]
1540,1,0,0,0.5137126445770264,0.5125877857208252,[0.5125877857208252]
1540,1,0,0,0.34737062454223633,0.34689855575561523,[0.34689855575561523]
1540,1,0,0,0.9351718425750732,0.9318294525146484,[0.9318294525146484]
1540,1,0,0,0.5540010929107666,0.5529570579528809,[0.5529570579528809]
1540,1,0,0,0.40811657905578613,0.4075794219970703,[0.4075794219970703]
1540,1,0,0,0.3864259719848633,0.38028931617736816,[0.38028931617736816]
1540,1,0,0,0.6920199394226074,0.6887156963348389,[0.6887156963348389]
1540,1,0,0,0.39206647872924805,0.37890005111694336,[0.37890005111694336]
1540,1,0,0,0.31995463371276855,0.31909918785095215,[0.31909918785095215]
1540,1,0,0,0.5045340061187744,0.501018762588501,[0.501018762588501]
1540,1,0,0,0.3822777271270752,0.3759949207305908,[0.3759949207305908]
1540,1,0,0,0.3435249328613281,0.3378324508666992,[0.3378324508666992]
1540,1,0,0,0.3503122329711914,0.34998655319213867,[0.34998655319213867]
1540,1,0,0,0.4270472526550293,0.42598557472229004,[0.42598557472229004]
1540,1,0,0,0.3885629177093506,0.3882253170013428,[0.3882253170013428]
1540,1,0,0,0.33363842964172363,0.33009815216064453,[0.33009815216064453]
1540,1,0,0,0.39087557792663574,0.38979029655456543,[0.38979029655456543]
2050,1,0,0,0.674774169921875,0.6690781116485596,[0.6690781116485596]
2050,1,0,0,0.6424221992492676,0.6421205997467041,[0.6421205997467041]
2050,1,0,0,0.6482861042022705,0.6451327800750732,[0.6451327800750732]
2050,1,0,0,0.5196924209594727,0.5171349048614502,[0.5171349048614502]
2050,1,0,0,0.4170217514038086,0.40927815437316895,[0.40927815437316895]
2050,1,0,0,0.4584932327270508,0.4581904411315918,[0.4581904411315918]
2050,1,0,0,0.29524755477905273,0.2915065288543701,[0.2915065288543701]
2050,1,0,0,0.6815533638000488,0.6805014610290527,[0.6805014610290527]
2050,1,0,0,1.7475776672363281,1.7461140155792236,[1.7461140155792236]
2050,1,0,0,0.5492992401123047,0.5487754344940186,[0.5487754344940186]
2050,1,0,0,0.4084441661834717,0.4081578254699707,[0.4081578254699707]
2050,1,0,0,0.3055388927459717,0.3052186965942383,[0.3052186965942383]
2050,1,0,0,0.3520393371582031,0.3508577346801758,[0.3508577346801758]
2050,1,0,0,0.3627657890319824,0.3622555732727051,[0.3622555732727051]
2050,1,0,0,0.6152732372283936,0.6141452789306641,[0.6141452789306641]
2050,1,0,0,0.5111305713653564,0.510176420211792,[0.510176420211792]
2050,1,0,0,0.3218843936920166,0.3212776184082031,[0.3212776184082031]
2050,1,0,0,0.4343454837799072,0.4275078773498535,[0.4275078773498535]
2050,1,0,0,0.4704136848449707,0.4676988124847412,[0.4676988124847412]
2050,1,0,0,0.30117011070251465,0.29692864418029785,[0.29692864418029785]
2050,1,0,0,0.31289005279541016,0.30886268615722656,[0.30886268615722656]
2050,1,0,0,1.1136102676391602,1.1115739345550537,[1.1115739345550537]
2050,1,0,0,0.6225535869598389,0.6212890148162842,[0.6212890148162842]
2050,1,0,0,0.5084235668182373,0.5081205368041992,[0.5081205368041992]
2050,1,0,0,0.4083678722381592,0.40804338455200195,[0.40804338455200195]
2050,1,0,0,0.28025126457214355,0.27402520179748535,[0.27402520179748535]
2050,1,0,0,0.3857390880584717,0.38537144660949707,[0.38537144660949707]
2050,1,0,0,0.578542947769165,0.5751464366912842,[0.5751464366912842]
2050,1,0,0,0.4029052257537842,0.39790892601013184,[0.39790892601013184]
2050,1,0,0,0.3943512439727783,0.3936953544616699,[0.3936953544616699]
2050,1,0,0,0.9289689064025879,0.9140934944152832,[0.9140934944152832]
2050,1,0,0,0.5229611396789551,0.5196185111999512,[0.5196185111999512]
2050,1,0,0,0.3954641819000244,0.3882713317871094,[0.3882713317871094]
2050,1,0,0,0.5689749717712402,0.5656387805938721,[0.5656387805938721]
2050,1,0,0,0.3259701728820801,0.3213944435119629,[0.3213944435119629]
2050,1,0,0,0.42795395851135254,0.4237189292907715,[0.4237189292907715]
2050,1,0,0,0.5415236949920654,0.5366933345794678,[0.5366933345794678]
2050,1,0,0,0.4831829071044922,0.4825763702392578,[0.4825763702392578]
2050,1,0,0,0.609825611114502,0.6042325496673584,[0.6042325496673584]
2050,1,0,0,0.4408872127532959,0.4374086856842041,[0.4374086856842041]
2050,1,0,0,0.3597385883331299,0.35646557807922363,[0.35646557807922363]
2050,1,0,0,0.49077463150024414,0.48767709732055664,[0.48767709732055664]
2050,1,0,0,0.45995163917541504,0.4554452896118164,[0.4554452896118164]
2050,1,0,0,0.43524813652038574,0.4261434078216553,[0.4261434078216553]
2050,1,0,0,0.3743703365325928,0.3723316192626953,[0.3723316192626953]
2050,1,0,0,0.6074950695037842,0.607194185256958,[0.607194185256958]
2050,1,0,0,0.6647882461547852,0.6611440181732178,[0.6611440181732178]
2050,1,0,0,0.3924274444580078,0.39211106300354004,[0.39211106300354004]
2050,1,0,0,0.4145781993865967,0.4076359272003174,[0.4076359272003174]
2050,1,0,0,0.5374021530151367,0.5370688438415527,[0.5370688438415527]
2550,1,0,0,0.6971561908721924,0.6919150352478027,[0.6919150352478027]
2550,1,0,0,0.5303285121917725,0.5264537334442139,[0.5264537334442139]
2550,1,0,0,0.6075763702392578,0.6002860069274902,[0.6002860069274902]
2550,1,0,0,0.45284366607666016,0.44909167289733887,[0.44909167289733887]
2550,1,0,0,0.8304235935211182,0.8235478401184082,[0.8235478401184082]
2550,1,0,0,1.4166736602783203,1.416311502456665,[1.416311502456665]
2550,1,0,0,0.38603925704956055,0.38144993782043457,[0.38144993782043457]
2550,1,0,0,0.6366024017333984,0.6362779140472412,[0.6362779140472412]
2550,1,0,0,0.6143569946289062,0.6140177249908447,[0.6140177249908447]
2550,1,0,0,0.45140671730041504,0.4458596706390381,[0.4458596706390381]
2550,1,0,0,0.4802107810974121,0.47768521308898926,[0.47768521308898926]
2550,1,0,0,0.6214039325714111,0.6189336776733398,[0.6189336776733398]
2550,1,0,0,0.5797138214111328,0.5567877292633057,[0.5567877292633057]
2550,1,0,0,0.49149084091186523,0.4858431816101074,[0.4858431816101074]
2550,1,0,0,0.5462327003479004,0.545051097869873,[0.545051097869873]
2550,1,0,0,0.4306626319885254,0.42635560035705566,[0.42635560035705566]
2550,1,0,0,0.41884946823120117,0.41852474212646484,[0.41852474212646484]
2550,1,0,0,0.4418599605560303,0.4373478889465332,[0.4373478889465332]
2550,1,0,0,0.48323678970336914,0.4829084873199463,[0.4829084873199463]
2550,1,0,0,0.4592421054840088,0.45595407485961914,[0.45595407485961914]
2550,1,0,0,0.5879759788513184,0.5845544338226318,[0.5845544338226318]
2550,1,0,0,0.5227398872375488,0.5207314491271973,[0.5207314491271973]
2550,1,0,0,0.46783947944641113,0.4642958641052246,[0.4642958641052246]
2550,1,0,0,0.48766136169433594,0.4852170944213867,[0.4852170944213867]
2550,1,0,0,0.44557905197143555,0.43590545654296875,[0.43590545654296875]
2550,1,0,0,0.5247142314910889,0.5236060619354248,[0.5236060619354248]
2550,1,0,0,0.450697660446167,0.45037388801574707,[0.45037388801574707]
2550,1,0,0,0.5599925518035889,0.5568881034851074,[0.5568881034851074]
2550,1,0,0,0.9353141784667969,0.9341826438903809,[0.9341826438903809]
2550,1,0,0,0.5092077255249023,0.5066306591033936,[0.5066306591033936]
2550,1,0,0,0.4047517776489258,0.40242505073547363,[0.40242505073547363]
2550,1,0,0,0.45752501487731934,0.45406293869018555,[0.45406293869018555]
2550,1,0,0,0.5411562919616699,0.5396745204925537,[0.5396745204925537]
2550,1,0,0,0.47876811027526855,0.4749307632446289,[0.4749307632446289]
2550,1,0,0,0.7502808570861816,0.7478055953979492,[0.7478055953979492]
2550,1,0,0,0.5019898414611816,0.49407362937927246,[0.49407362937927246]
2550,1,0,0,0.38578319549560547,0.3854682445526123,[0.3854682445526123]
2550,1,0,0,0.42061781883239746,0.4202728271484375,[0.4202728271484375]
2550,1,0,0,0.4195401668548584,0.41436100006103516,[0.41436100006103516]
2550,1,0,0,0.4856224060058594,0.4845118522644043,[0.4845118522644043]
2550,1,0,0,0.5395958423614502,0.5329124927520752,[0.5329124927520752]
2550,1,0,0,0.4506838321685791,0.44454121589660645,[0.44454121589660645]
2550,1,0,0,1.0536179542541504,1.0532538890838623,[1.0532538890838623]
2550,1,0,0,0.4918177127838135,0.4909520149230957,[0.4909520149230957]
2550,1,0,0,1.195885419845581,1.1892168521881104,[1.1892168521881104]
2550,1,0,0,0.387495756149292,0.3830301761627197,[0.3830301761627197]
2550,1,0,0,0.4163064956665039,0.41240692138671875,[0.41240692138671875]
2550,1,0,0,0.7623364925384521,0.7620062828063965,[0.7620062828063965]
2550,1,0,0,0.4069085121154785,0.4014706611633301,[0.4014706611633301]
2550,1,0,0,0.387235164642334,0.38628554344177246,[0.38628554344177246]
3051,1,0,0,0.7548828125,0.7544803619384766,[0.7544803619384766]
3051,1,0,0,0.8349363803863525,0.8197903633117676,[0.8197903633117676]
3051,1,0,0,0.6998918056488037,0.699580192565918,[0.699580192565918]
3051,1,0,0,1.1073150634765625,1.1068456172943115,[1.1068456172943115]
3051,1,0,0,0.6372535228729248,0.6294300556182861,[0.6294300556182861]
3051,1,0,0,0.6479692459106445,0.6476097106933594,[0.6476097106933594]
3051,1,0,0,0.5006718635559082,0.49535703659057617,[0.49535703659057617]
3051,1,0,0,0.42778849601745605,0.4252150058746338,[0.4252150058746338]
3051,1,0,0,0.5668818950653076,0.566530704498291,[0.566530704498291]
3051,1,0,0,0.48774075508117676,0.48636722564697266,[0.48636722564697266]
3051,1,0,0,0.478304386138916,0.47382545471191406,[0.47382545471191406]
3051,1,0,0,0.4482846260070801,0.43945789337158203,[0.43945789337158203]
3051,1,0,0,0.41823244094848633,0.41791868209838867,[0.41791868209838867]
3051,1,0,0,0.4307129383087158,0.42886996269226074,[0.42886996269226074]
3051,1,0,0,1.3200488090515137,1.3189404010772705,[1.3189404010772705]
3051,1,0,0,0.5053901672363281,0.5048990249633789,[0.5048990249633789]
3051,1,0,0,0.46282219886779785,0.45627450942993164,[0.45627450942993164]
3051,1,0,0,0.4199817180633545,0.41816067695617676,[0.41816067695617676]
3051,1,0,0,0.5053236484527588,0.500457763671875,[0.500457763671875]
3051,1,0,0,0.5532126426696777,0.5528237819671631,[0.5528237819671631]
3051,1,0,0,0.5109477043151855,0.5106017589569092,[0.5106017589569092]
3051,1,0,0,0.5299832820892334,0.5201709270477295,[0.5201709270477295]
3051,1,0,0,1.2722387313842773,1.2695245742797852,[1.2695245742797852]
3051,1,0,0,0.6789965629577637,0.6694557666778564,[0.6694557666778564]
3051,1,0,0,1.2779946327209473,1.2704391479492188,[1.2704391479492188]
3051,1,0,0,0.6419777870178223,0.6415762901306152,[0.6415762901306152]
3051,1,0,0,0.5930812358856201,0.5925967693328857,[0.5925967693328857]
3051,1,0,0,0.5262889862060547,0.5209555625915527,[0.5209555625915527]
3051,1,0,0,0.5158042907714844,0.5154781341552734,[0.5154781341552734]
3051,1,0,0,0.4986536502838135,0.4947371482849121,[0.4947371482849121]
3051,1,0,0,0.4664130210876465,0.4645702838897705,[0.4645702838897705]
3051,1,0,0,0.46593785285949707,0.4656388759613037,[0.4656388759613037]
3051,1,0,0,0.4080994129180908,0.40781354904174805,[0.40781354904174805]
3051,1,0,0,2.0676019191741943,2.0640485286712646,[2.0640485286712646]
3051,1,0,0,0.45348501205444336,0.44818830490112305,[0.44818830490112305]
3051,1,0,0,0.4466092586517334,0.4462900161743164,[0.4462900161743164]
3051,1,0,0,0.43500328063964844,0.4289844036102295,[0.4289844036102295]
3051,1,0,0,0.5793166160583496,0.5780503749847412,[0.5780503749847412]
3051,1,0,0,0.6696257591247559,0.6645314693450928,[0.6645314693450928]
3051,1,0,0,0.7079429626464844,0.7027482986450195,[0.7027482986450195]
3051,1,0,0,0.46924328804016113,0.4689149856567383,[0.4689149856567383]
3051,1,0,0,0.5289690494537354,0.5286509990692139,[0.5286509990692139]
3051,1,0,0,1.061760425567627,1.0585758686065674,[1.0585758686065674]
3051,1,0,0,0.45737457275390625,0.4544193744659424,[0.4544193744659424]
3051,1,0,0,0.548454761505127,0.5422458648681641,[0.5422458648681641]
3051,1,0,0,1.2449233531951904,1.2420547008514404,[1.2420547008514404]
3051,1,0,0,0.4786369800567627,0.4782998561859131,[0.4782998561859131]
3051,1,0,0,0.5475499629974365,0.5436131954193115,[0.5436131954193115]
3051,1,0,0,0.65529465675354,0.6549861431121826,[0.6549861431121826]
3051,1,0,0,0.43758082389831543,0.4324634075164795,[0.4324634075164795]
3562,1,0,0,0.7377147674560547,0.7373285293579102,[0.7373285293579102]
3562,1,0,0,0.7687232494354248,0.7683155536651611,[0.7683155536651611]
3562,1,0,0,0.43379878997802734,0.42852258682250977,[0.42852258682250977]
3562,1,0,0,1.1109130382537842,1.1072938442230225,[1.1072938442230225]
3562,1,0,0,0.3947944641113281,0.3853785991668701,[0.3853785991668701]
3562,1,0,0,0.4914102554321289,0.487196683883667,[0.487196683883667]
3562,1,0,0,0.43001461029052734,0.42911553382873535,[0.42911553382873535]
3562,1,0,0,0.4534628391265869,0.45208191871643066,[0.45208191871643066]
3562,1,0,0,0.5717298984527588,0.5713882446289062,[0.5713882446289062]
3562,1,0,0,0.5111093521118164,0.5107865333557129,[0.5107865333557129]
3562,1,0,0,0.4686412811279297,0.46634387969970703,[0.46634387969970703]
3562,1,0,0,0.7882437705993652,0.7858386039733887,[0.7858386039733887]
3562,1,0,0,0.4018564224243164,0.397977352142334,[0.397977352142334]
3562,1,0,0,0.49562549591064453,0.49263596534729004,[0.49263596534729004]
3562,1,0,0,0.46724867820739746,0.4619882106781006,[0.4619882106781006]
3562,1,0,0,0.44490838050842285,0.4445512294769287,[0.4445512294769287]
3562,1,0,0,0.5549538135528564,0.5499968528747559,[0.5499968528747559]
3562,1,0,0,0.4618568420410156,0.4567599296569824,[0.4567599296569824]
3562,1,0,0,0.4322335720062256,0.43190646171569824,[0.43190646171569824]
3562,1,0,0,0.49468231201171875,0.4936535358428955,[0.4936535358428955]
3562,1,0,0,0.5712506771087646,0.5666828155517578,[0.5666828155517578]
3562,1,0,0,0.5830590724945068,0.5826599597930908,[0.5826599597930908]
3562,1,0,0,0.39281702041625977,0.3903191089630127,[0.3903191089630127]
3562,1,0,0,0.5249466896057129,0.522289514541626,[0.522289514541626]
3562,1,0,0,0.48703980445861816,0.48096346855163574,[0.48096346855163574]
3562,1,0,0,0.5162949562072754,0.5127890110015869,[0.5127890110015869]
3562,1,0,0,0.4985678195953369,0.49825143814086914,[0.49825143814086914]
3562,1,0,0,0.7190508842468262,0.717989444732666,[0.717989444732666]
3562,1,0,0,1.1070659160614014,1.1036603450775146,[1.1036603450775146]
3562,1,0,0,0.5276119709014893,0.5248599052429199,[0.5248599052429199]
3562,1,0,0,1.0739498138427734,1.0698025226593018,[1.0698025226593018]
3562,1,0,0,0.6446349620819092,0.6365053653717041,[0.6365053653717041]
3562,1,0,0,0.4276919364929199,0.4273803234100342,[0.4273803234100342]
3562,1,0,0,0.4713144302368164,0.4615194797515869,[0.4615194797515869]
3562,1,0,0,0.6525416374206543,0.6522297859191895,[0.6522297859191895]
3562,1,0,0,0.5154638290405273,0.514366865158081,[0.514366865158081]
3562,1,0,0,0.5637016296386719,0.5626308917999268,[0.5626308917999268]
3562,1,0,0,1.305999994277954,1.2963283061981201,[1.2963283061981201]
3562,1,0,0,0.47631287574768066,0.4759974479675293,[0.4759974479675293]
3562,1,0,0,0.5099296569824219,0.5080153942108154,[0.5080153942108154]
3562,1,0,0,0.7005951404571533,0.6967489719390869,[0.6967489719390869]
3562,1,0,0,0.9067418575286865,0.9023599624633789,[0.9023599624633789]
3562,1,0,0,0.45604515075683594,0.45249485969543457,[0.45249485969543457]
3562,1,0,0,0.5992429256439209,0.5989279747009277,[0.5989279747009277]
3562,1,0,0,0.5491495132446289,0.5437393188476562,[0.5437393188476562]
3562,1,0,0,0.531806468963623,0.5313675403594971,[0.5313675403594971]
3562,1,0,0,0.5259842872619629,0.5236546993255615,[0.5236546993255615]
3562,1,0,0,0.46205711364746094,0.46173739433288574,[0.46173739433288574]
3562,1,0,0,0.5640690326690674,0.5540482997894287,[0.5540482997894287]
3562,1,0,0,0.4460418224334717,0.4433724880218506,[0.4433724880218506]
4051,1,0,0,1.1943895816802979,1.1940605640411377,[1.1940605640411377]
4051,1,0,0,0.9049522876739502,0.8984997272491455,[0.8984997272491455]
4051,1,0,0,0.5519900321960449,0.5475795269012451,[0.5475795269012451]
4051,1,0,0,0.4778938293457031,0.4713256359100342,[0.4713256359100342]
4051,1,0,0,1.4657371044158936,1.4646484851837158,[1.4646484851837158]
4051,1,0,0,0.47766709327697754,0.4749629497528076,[0.4749629497528076]
4051,1,0,0,0.47986650466918945,0.47875142097473145,[0.47875142097473145]
4051,1,0,0,0.8213906288146973,0.8151359558105469,[0.8151359558105469]
4051,1,0,0,0.4390566349029541,0.43400073051452637,[0.43400073051452637]
4051,1,0,0,0.565788984298706,0.5606899261474609,[0.5606899261474609]
4051,1,0,0,0.7589719295501709,0.7556631565093994,[0.7556631565093994]
4051,1,0,0,0.47552967071533203,0.47514820098876953,[0.47514820098876953]
4051,1,0,0,0.4836702346801758,0.48116111755371094,[0.48116111755371094]
4051,1,0,0,0.49211859703063965,0.4866340160369873,[0.4866340160369873]
4051,1,0,0,0.5220053195953369,0.5209083557128906,[0.5209083557128906]
4051,1,0,0,0.5113632678985596,0.5110642910003662,[0.5110642910003662]
4051,1,0,0,0.6135702133178711,0.6132194995880127,[0.6132194995880127]
4051,1,0,0,0.525526762008667,0.5211167335510254,[0.5211167335510254]
